Page Name,User Name,Facebook Id,Likes at Posting,Followers at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Total Interactions,Overperforming Score
CNN,cnn,5550296508,33561302,36732751,2020-10-15 11:01:14 KST,Link,266,483,92,2,186,53,82,57,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161379095376509,"The university says it is ""deeply troubled by accounts of individuals who have intentionally exposed themselves"" to the disease in order to make some money",https://cnn.it/3dEm4Mh,https://www.cnn.com/2020/10/14/us/byu-idaho-students-purposely-getting-covid-to-sell-plasma-trnd/index.html?utm_term=link&utm_medium=social&utm_content=2020-10-15T02%3A01%3A05&utm_source=fbCNN,,BYU-Idaho warns students against intentionally contracting Covid-19 to sell their plasma,,,,"1,221",-5
CNN,cnn,5550296508,33142646,35882468,2020-05-29 13:27:09 KST,Link,826,130,110,87,1,4,2,1,59,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160909648121509,"""At the eye of this storm was an intricate camaraderie between physicians, trainees, and nurses. We were led by a critical-care physician who empowered each of us to step up to this challenge and share expertise from our fields together to address management plans,"" writes Namrata G. Jain, a pediatric kidney doctor who volunteered to help adult Covid-19 patients at a New York hospital.",https://cnn.it/3cc16lw,https://www.cnn.com/2020/05/28/opinions/volunteered-to-join-the-front-lines-of-the-covid-19-pandemic-jain/index.html?utm_source=fbCNN&utm_term=link&utm_content=2020-05-29T04%3A27%3A04&utm_medium=social,,I joined the front lines fighting the pandemic. Here's what I learned, ,,,"1,220",-6.45
CNN,cnn,5550296508,33422216,37484517,2020-08-06 04:44:09 KST,Link,758,221,109,19,31,13,58,2,7,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161162647896509,The University of Connecticut has canceled its 2020 football season amid growing concerns surrounding Covid-19,https://cnn.it/31oaRcF,https://www.cnn.com/2020/08/05/us/uconn-huskies-cancel-football-coronavirus-sports-trnd/index.html?utm_medium=social&utm_content=2020-08-05T19%3A44%3A04&utm_source=fbCNN&utm_term=link&fbclid=IwAR28siwWVoAGuxt462bvIRHUocOMU4XBWZnqbaOO2aOIeA_lgJiPVoqmUhk,,UConn becomes first school in college football's top division to cancel 2020 season,,,,"1,218",-6.47
CNN,cnn,5550296508,32658469,35065613,2020-04-02 17:15:10 KST,Link,819,209,145,17,14,7,2,2,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160657700211509,Labor and public policy experts say companies' response to the coronavirus crisis could signal a long-term shift in how work is done in America.,https://cnn.it/34eIPlf,https://edition.cnn.com/2020/04/01/business/coronavirus-labor-cross-industry-hiring-employee-sharing/index.html?utm_content=2020-04-02T08%3A15%3A07&utm_source=fbCNN&utm_medium=social&utm_term=link,,How Covid-19 could redefine labor in America, ,,,"1,215",-6.48
CNN,cnn,5550296508,34039574,37376725,2020-12-10 11:44:11 KST,Link,596,339,163,8,32,68,0,4,4,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161544457156509,"Anyone 18 and older can buy the kit and collect nasal swab samples at home, the FDA said. The samples are then sent to a facility for testing.",https://cnn.it/3qJfH0g,https://www.cnn.com/2020/12/09/health/fda-over-counter-covid-test/index.html?utm_term=link&utm_medium=social&utm_content=2020-12-10T02%3A44%3A06&utm_source=fbCNN,,"FDA authorizes first over-the-counter, non-prescription Covid-19 test system for home use",,,,"1,214",-13.33
CNN,cnn,5550296508,32877249,35457419,2020-04-18 06:00:45 KST,Photo,465,453,133,40,6,99,9,8,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160728171326509,"What do you think will halt the spread of coronavirus in your community? Magic Johnson, America Ferrera, Charles Barkley and others join Don Lemon CNN & Van Jones for The Color of Covid. Live - Saturday at 10 p.m. ET",https://www.facebook.com/cnn/photos/a.369810096508/10160728171326509/?type=3,,CNN THE COLOR OF COVID HOSTED BY DON LEMON & VAN JONES SATURDAY 10 ET,Timeline Photos,,,,"1,213",-2.22
CNN,cnn,5550296508,33271064,36053553,2020-06-03 23:26:10 KST,Link,490,417,140,10,20,111,11,5,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160931104126509,"While case numbers and deaths from the coronavirus are trending downward, this is not the time to let down your guard. A doctor suggests things to consider in a park, at the beach and at the pool.",https://cnn.it/2zYIxE3,https://edition.cnn.com/travel/article/coronavirus-safety-pool-beach-park/index.html?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-06-03T14%3A26%3A07,,"Is it safe to go to a pool, the beach or a park? A doctor offers guidance as Covid-19 distancing measures lifted", ,,,"1,207",-6.52
CNN,cnn,5550296508,33506743,36566166,2020-09-20 06:00:49 KST,Native Video,379,357,197,8,30,57,159,10,9,crosspost,88203,89110,419330,00:10:13,https://www.facebook.com/cnn/posts/10161292476821509,"Colleges are fast becoming Covid hotspots around the country, with thousands of cases being traced to universities and leading many to shut down entirely and others to quarantine students on campus. In many cases, anxious and confused first-time students are still moving in with new restrictions in place. CNN heads to New York, DC, and Ohio to follow students as they struggle to adapt to unexpected rules and restrictions. https://cnn.it/2RqPXFs:=:https://www.cnn.com/2020/09/12/health/us-coronavirus-saturday/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-09-15T20:28:33",https://www.facebook.com/cnn/videos/1279952645669578/,,,College students say they're anxious and overwhelmed as Covid cases rise on campus,,,,"1,206",-2.07
CNN,cnn,5550296508,33313106,37253107,2020-06-10 21:32:48 KST,Link,565,437,89,5,26,63,12,5,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160958305901509,"People are split on whether they’re comfortable returning to their regular routines nearly three months after the Covid-19 pandemic caused a widespread shutdown of life in America, a CNN poll shows.",https://cnn.it/2AcSWMQ,https://www.cnn.com/2020/06/10/politics/cnn-poll-coronavirus/index.html?utm_term=link&utm_medium=social&utm_content=2020-06-10T12%3A32%3A45&utm_source=fbCNN,,"Public split on return to routine due to coronavirus, CNN poll shows",,,,"1,205",-6.54
CNN,cnn,5550296508,34229089,37677002,2020-12-12 07:27:05 KST,Link,404,636,90,25,5,24,1,12,5,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161549849921509,"After months of development, the first Covid-19 vaccine to receive authorization in the US could be just around the corner. Here's what we know about Pfizer's Covid-19 vaccine.",https://cnn.it/3gEweh5,https://www.cnn.com/2020/12/11/health/pfizer-vaccine-what-we-know/index.html?utm_medium=social&utm_term=link&utm_source=fbCNN&utm_content=2020-12-11T22%3A27%3A01,,Here's what we know about Pfizer's vaccine -- including who could get it first,,,,"1,202",-14.72
CNN,cnn,5550296508,33438977,37520597,2020-08-08 20:00:22 KST,Link,645,322,161,20,0,52,0,0,1,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161171074421509,"In the scheme of things, camping is a low-risk activity during the Covid-19 pandemic. CNN Travel shares safety tips to make the risk even lower.",https://cnn.it/33GByMK,https://edition.cnn.com/travel/article/camping-safety-tips-covid-19/index.html?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-08-08T11%3A00%3A19,,Want to go camping? Follow these Covid-19 safety tips,,,,"1,201",-6.56
CNN,cnn,5550296508,33351298,37329287,2020-06-29 07:28:09 KST,Link,592,412,62,40,12,73,3,1,5,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161029438116509,"Saima Rahimi writes she was supposed to get married in April 2020, just before her medical school graduation and residency. But then Covid-19 threw her carefully laid plans to the wind. Though initially disappointed, she now considers the delay a blessing in disguise.",https://cnn.it/3dEANFi,https://www.cnn.com/2020/06/26/opinions/coronavirus-wedding-plans-medical-school-rahimi/index.html?utm_medium=social&utm_term=link&utm_source=fbCNN&utm_content=2020-06-28T22%3A28%3A04,,Covid-19 disrupted my wedding plans. It may have been an unintended gift,,,,"1,200",-6.56
CNN,cnn,5550296508,34012277,37308148,2020-11-22 18:05:14 KST,Native Video,453,316,213,9,13,6,141,37,9,original,72775,73611,0,00:11:20,https://www.facebook.com/cnn/posts/10161493409751509,"Go There heads to Ecuador, Senegal, and the Cook Islands to report on how the governments there are using Covid-19 as a distraction to continue exploiting the environment. As the pandemic rages, CNN’s Arwa Damon speaks with four environmental activists who are fighting harmful policies and pushing conservation efforts as their lives and cultures remain at risk from environmental destruction.",https://www.facebook.com/cnn/videos/2848775352073473/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fcnn%2525252525252525252Fvideos%2525252525252525252F2848775352073473%2525252525252525252F,,How governments are using Covid-19 to hurt conservation efforts across the globe,,,,"1,197",-1.53
CNN,cnn,5550296508,33415120,37473968,2020-08-04 11:24:21 KST,Native Video,531,370,135,18,22,76,24,13,4,crosspost,195848,197031,230837,00:05:32,https://www.facebook.com/cnn/posts/10161157269656509,"""So the reality is, even with a vaccine, mitigation strategies are necessary,” says Dr. Carlos del Rio, of the Emory University School of Medicine. He says Americans need to continue to socially distance and wear a mask “in order to decrease the risk of Covid infection.” https://cnn.it/3gqal4n:=:https://www.cnn.com/world/live-news/coronavirus-pandemic-08-03-20-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-08-03T21:10:31",https://www.facebook.com/cnn/videos/761875634563997/,,,Doctor says it is necessary to use mitigation strategies against Covid-19 even when a vaccine is available,,,,"1,193",-2.09
CNN,cnn,5550296508,34229089,37677002,2020-09-11 11:45:03 KST,Native Video,552,394,133,30,7,67,3,4,2,crosspost,68911,69517,133043,00:04:17,https://www.facebook.com/cnn/posts/10161278355071509,"""Wait until we have actually some of that [evidence] and then decide and don't let somebody else tell you what the answer should be, and certainly don't depend on those crazy conspiracy theories you can find on social media. Come on, let's look at the actual facts."" National Institutes of Health (NIH) Director Dr. Francis S. Collins on evaluating Covid-19 vaccine information.",https://www.facebook.com/cnn/videos/752298002275872/,,,"""Don't depend on those crazy conspiracy theories"" - NIH Director on Covid-19 vaccine information",,,,"1,192",-2.71
CNN,cnn,5550296508,34028954,37354681,2020-12-03 07:29:06 KST,Link,388,586,86,6,16,83,4,11,4,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161523955846509,"Covid-19 quarantine periods can be as short as seven to 10 days for some people, the US Centers for Disease Control and Prevention said Wednesday, but a 14-day quarantine after coronavirus exposure remains the safest option",https://cnn.it/36zx3oi,https://www.cnn.com/2020/12/02/health/cdc-shorter-quarantine-guidance/index.html?utm_term=link&utm_source=fbCNN&utm_content=2020-12-02T22%3A29%3A03&utm_medium=social,,CDC says 14-day Covid-19 quarantine can be shortened to 7 to 10 days,,,,"1,184",-11.05
CNN,cnn,5550296508,33562791,36738209,2020-10-17 07:21:02 KST,Native Video,200,431,282,2,53,11,180,15,10,crosspost,12033,15745,21206,00:03:25,https://www.facebook.com/cnn/posts/10161384547386509,"“The numbers are really unbelievable. We’ve never seen numbers quite this high. Our hospitals are at near capacity,” says Green Bay, Wisconsin, infectious disease physician Dr. Agnes Kresch as the state sees a surge in Covid-19 cases. https://cnn.it/3nWWUgv:=:https://www.cnn.com/world/live-news/coronavirus-pandemic-10-16-20-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-10-16T21:03:30",https://www.facebook.com/cnn/videos/281079616310715/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcnn%2Fvideos%2F281079616310715%2F,,"Wisconsin doctor says Covid-19 numbers are 'unbelievable,' hospitals near capacity",,,,"1,184",-1.54
CNN,cnn,5550296508,33538183,36675570,2020-10-05 04:50:09 KST,Native Video,275,390,212,11,70,16,25,181,4,crosspost,16913,17934,28196,00:08:12,https://www.facebook.com/cnn/posts/10161348202821509,Ohio Gov. Mike DeWine tells CNN's Jake Tapper that he has not been contacted by the White House about potential Covid-19 exposure in his state after President Trump tested positive for the virus days after his Cleveland debate. https://cnn.it/3nk3gGa:=:https://www.cnn.com/2020/10/04/politics/ohio-mike-dewine-trump-coronavirus-cnntv/index.html?utm_medium=social&amp;utm_source=fbCNN&amp;utm_content=2020-10-04T16:31:06,https://www.facebook.com/cnn/videos/1025292167896974/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcnn%2Fvideos%2F1025292167896974%2F,,Ohio governor: White House did not contact him about possible Covid-19 exposure to Ohioans after Trump diagnosis,,,,"1,184",-1.54
CNN,cnn,5550296508,32853946,35418381,2020-04-16 05:01:05 KST,Link,335,522,97,1,17,48,153,11,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160718037456509,"Scientific realities about the coronavirus pandemic have reached an unnerving turn: Covid-19, the disease caused by the virus, is striking a uniquely heavy blow to people of color — and especially to black Americans | Analysis by Brandon Tensley",https://cnn.it/2Vce2CH,https://www.cnn.com/2020/04/15/politics/coronavirus-inequality-race-tricia-neuman/index.html?utm_content=2020-04-15T20%3A01%3A01&utm_term=link&utm_medium=social&utm_source=fbCNN,,Peeling back this pandemic's layers of inequality | Analysis,Analysis by Brandon Tensley,,,"1,184",-6.65
CNN,cnn,5550296508,33513327,36588231,2020-09-27 08:00:18 KST,Link,385,560,116,8,18,26,8,59,2,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161324654821509,Is testing -- and the introduction of so-called Covid immunity passports that show when someone has recovered from the infection -- really the key to getting the world in the move again?,https://cnn.it/3i11Hcw,https://edition.cnn.com/travel/article/covid-immunity-passport-testing/index.html?utm_content=2020-09-26T23%3A00%3A16&utm_medium=social&utm_term=link&utm_source=fbCNN,,Can airport testing and Covid immunity passports unlock travel?,,,,"1,182",-6.62
CNN,cnn,5550296508,34229089,37677002,2020-12-10 21:29:14 KST,Native Video,537,362,188,51,5,22,1,6,9,crosspost,68408,69601,249684,00:10:28,https://www.facebook.com/cnn/posts/10161545361106509,"Go There heads to the UK as it begins rolling out the initial doses of a coronavirus vaccine. Manufactured by Pfizer/BioNTech and reported to have a 95% efficacy rate, the nation’s frontline health workers and individuals over the age of 80 are among the first to receive one of two doses. CNN’s Max Foster reports from a vaccination center in Cardiff.",https://www.facebook.com/cnn/videos/2757099307896264/,,,Inside a UK Covid-19 vaccination center as historic rollout gets underway,,,,"1,181",-5.17
CNN,cnn,5550296508,34229089,37677002,2020-09-24 09:16:10 KST,Link,448,373,79,9,166,19,24,61,1,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161315964196509,"In so-called ""challenge trials,"" researchers give study subjects an experimental vaccine and then intentionally expose them to coronavirus to see if the vaccine works. Such trials were used in early research with smallpox, yellow fever and malaria.",https://cnn.it/3hVLipJ,https://www.cnn.com/2020/09/23/health/coronavirus-vaccine-uk-challenge-trials-intl/index.html?utm_content=2020-09-24T00%3A16%3A03&utm_term=link&utm_medium=social&utm_source=fbCNN,,UK mulling vaccine trials that deliberately expose volunteers to Covid-19,,,,"1,180",-11.65
CNN,cnn,5550296508,32797442,35319471,2020-04-10 14:30:29 KST,Link,578,168,140,11,7,8,265,3,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160692458931509,"""As more states are taking prudent and necessary measures to keep people inside, 'stay at home' will not always translate to 'safe at home' in many households across the country,"" writes former Yankees manager Joe Torre for CNN Opinion",https://cnn.it/3cbi4Az,https://www.cnn.com/2020/04/09/opinions/children-domestic-violence-coronavirus-torre/index.html?utm_medium=social&utm_content=2020-04-10T05%3A30%3A24&utm_source=fbCNN&utm_term=link,,Joe Torre: My fear for many children during Covid-19 pandemic,By Joe Torre,,,"1,180",-6.67
CNN,cnn,5550296508,33380347,37401187,2020-07-18 00:01:14 KST,Photo,402,577,93,14,3,74,6,6,4,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161100239916509,Join Jake Tapper for an in-depth investigation into President Trump and the fight against Covid-19. CNN Special Report – The Pandemic & The President airs Saturday at 10 p.m. ET,https://www.facebook.com/cnn/photos/a.369810096508/10161100239916509/?type=3,,CNN SPECIAL REPORT THE PANDEMIC & THE PRESIDENT SATURDAY CNN 10,Timeline Photos,,,,"1,179",-2.28
CNN,cnn,5550296508,33559380,36724720,2020-10-14 01:29:14 KST,Link,538,410,69,10,10,21,113,3,1,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161375069891509,"Across the globe, cities are taking a pounding from Covid-19 as travelers are avoiding visiting large cities during the global pandemic. In turn, tourism numbers in metropolises have plummeted as travelers venture to rural areas and small towns.",https://cnn.it/371NytS,https://www.cnn.com/travel/article/remote-rural-vacation-better-than-city-vacation-covid/index.html?utm_medium=social&utm_term=link&utm_content=2020-10-13T16%3A29%3A06&utm_source=fbCNN,,How Covid ended the city escape,,,,"1,175",-5.19
CNN,cnn,5550296508,34046311,37396140,2020-12-15 17:30:13 KST,Link,527,363,66,8,37,72,75,18,5,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161558912941509,"""We're seeing the kind of level of infection with the coronavirus we haven't seen since May and we have got to stop that momentum,"" de Blasio said",https://cnn.it/34ggcFh,https://www.cnn.com/2020/12/14/us/new-york-second-shutdown-possible/index.html?utm_medium=social&utm_term=link&utm_source=fbCNN&utm_content=2020-12-15T08%3A30%3A10,,De Blasio says New York could face another shutdown due to rising Covid-19 infections,,,,"1,171",-15.11
CNN,cnn,5550296508,33316089,37259104,2020-06-11 22:32:21 KST,Native Video,300,499,152,15,67,94,33,8,2,share,77325,135817,0,01:47:58,https://www.facebook.com/cnn/posts/10160962453026509,"Stocks are headed for a major drop at the open as fears of a second wave of Covid-19 cases in the United States rattle investors. 1.54 million more people filed for jobless claims in the past week as well. GrubHub shares are expected to be one of the few winners on Wall Street Thursday, with shares rallying on the news that it was being acquired by European food delivery company Just Eat Takeaway for $7.3 billion.",https://www.facebook.com/cnnbusiness/videos/572332196758594/,,,CNN Business,"Stocks are headed for a major drop at the open as fears of a second wave of Covid-19 cases in the United States rattle investors. 1.54 million more people filed for jobless claims in the past week as well. GrubHub shares are expected to be one of the few winners on Wall Street Thursday, with shares rallying on the news that it was being acquired by European food delivery company Just Eat Takeaway for $7.3 billion. GrubHub had reportedly held talks with Uber as well. Uber shares are down about 7%.",,,"1,170",-2.13
CNN,cnn,5550296508,34229089,37677002,2020-12-29 12:02:59 KST,Link,327,563,124,2,15,45,78,9,4,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161595985826509,"When China first reported cases of coronavirus to the World Health Organization on December 31, 2019, it was described as a mysterious new strain of pneumonia. It didn't even have a name.",https://cnn.it/3hreK8v,https://www.cnn.com/2020/12/28/health/coronavirus-unknown-facts-intl-hnk-dst/index.html?utm_content=2020-12-29T03%3A02%3A54&utm_source=fbCNN&utm_term=link&utm_medium=social,,It's been a year since the pandemic started. Here's what we still don't know about Covid-19,,,,"1,167",-15.53
CNN,cnn,5550296508,33568729,36758826,2020-10-22 05:30:46 KST,Link,334,440,111,4,17,15,238,4,3,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161398790976509,"About 1 in 20 people with Covid-19, or 4.5%, are likely to experience symptoms for eight weeks or more, the preprint analysis of data from the Covid Symptom Study app showed",https://cnn.it/3dJa3VK,https://www.cnn.com/2020/10/21/health/long-covid-symptoms-women-wellness-intl/index.html?utm_source=fbCNN&utm_medium=social&utm_content=2020-10-21T20%3A30%3A42&utm_term=link,,"Older patients, women and those with variety of early symptoms most at risk of 'long Covid,' paper suggests",,,,"1,166",-5.23
CNN,cnn,5550296508,33369539,37374843,2020-07-10 22:45:22 KST,Native Video,645,188,125,144,19,2,9,0,34,crosspost,193142,194304,227062,00:05:10,https://www.facebook.com/cnn/posts/10161076495646509,"""I knew that if I was positive before delivery... I was not going to be able to meet the babies at this time of birth."" Maggie Sillero found out that she had coronavirus a month before she gave birth to triplets. She and her doctor discuss the experience. https://cnn.it/2AMlQU5:=:https://edition.cnn.com/2020/07/09/us/texas-mom-triplets-covid-19-trnd/index.html?utm_medium=social&utm_source=fbCNN&utm_content=2020-07-10T13:15:59",https://www.facebook.com/cnn/videos/3154868337941418/,,,Texas mom gave birth to triplets right after she beat Covid-19,,,,"1,166",-2.14
CNN,cnn,5550296508,33491898,37648013,2020-09-02 09:14:58 KST,Native Video,595,339,173,23,7,13,5,6,4,crosspost,98460,99536,329668,00:10:14,https://www.facebook.com/cnn/posts/234277531287922,"Go There travels to Europe, where several cities are working diligently to get ahead of a potential second wave of coronavirus infections. CNN’s Melissa Bell reports alongside police officers enforcing masks in Marseille, France, while Atika Shubert covers the implementation of mass testing locations in Madrid, Spain.",https://www.facebook.com/cnn/videos/234277531287922/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Fcnn%2Fvideos%2F234277531287922%2F,,How two European cities are taking extra measures to prevent a second wave of Covid-19,,,,"1,165",-2.14
CNN,cnn,5550296508,33084773,35787555,2020-05-14 12:03:09 KST,Link,385,247,258,4,87,127,13,39,5,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160850514896509,Federal authorities are attempting to stop a wave of bogus and potentially dangerous products marketed to Americans to prevent the spread of coronavirus,https://cnn.it/2Wvt5YC,https://www.cnn.com/2020/05/13/politics/us-seizes-lanyards-covid-19-protection/index.html?utm_source=fbCNN&utm_medium=social&utm_content=2020-05-14T03%3A03%3A07&utm_term=link,,US seizes lanyards and other bogus products marketed as Covid-19 protection, ,,,"1,165",-6.76
CNN,cnn,5550296508,33055271,35738181,2020-05-07 20:45:47 KST,Native Video,585,214,166,120,7,13,1,0,57,crosspost,42049,43658,602956,00:10:23,https://www.facebook.com/cnn/posts/10160821155966509,"With the health care system already overwhelmed in the US due to Covid-19, the next generation of health care professionals are finding innovative ways to assist frontline workers. Medical students David Edelman and Jalen Benson have both set up networks of students and faculty to remotely support healthcare workers. CNN also follows Billy Buffington, a med student who collects and distributes medical supply donations across the New York area.",https://www.facebook.com/cnn/videos/309433743375861/,,,How medical students are joining the fight against coronavirus,,,,"1,163",-2.14
CNN,cnn,5550296508,34032424,37361525,2020-12-05 22:03:08 KST,Native Video,321,399,151,6,27,58,168,28,3,original,84214,85394,0,00:10:03,https://www.facebook.com/cnn/posts/10161531252861509,"Go There heads to Florida, which now has 1 million cases as Covid-19 infections surge again nationwide. CNN’s Rosa Flores reports from a coronavirus testing site in Miami, and speaks to people in line as they wait to get tested after the Thanksgiving holiday This was first published Dec. 1, 2020. The numbers and statistics reflect that date.",https://www.facebook.com/cnn/videos/1352676018403941/,https://www.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Flogin%2F%3Fnext%3Dhttps%253A%252F%252Fwww.facebook.com%252Flogin%252F%253Fnext%253Dhttps%25253A%25252F%25252Fwww.facebook.com%25252Flogin%25252F%25253Fnext%25253Dhttps%2525253A%2525252F%2525252Fwww.facebook.com%2525252Flogin%2525252F%2525253Fnext%2525253Dhttps%252525253A%252525252F%252525252Fwww.facebook.com%252525252Flogin%252525252F%252525253Fnext%252525253Dhttps%25252525253A%25252525252F%25252525252Fwww.facebook.com%25252525252Flogin%25252525252F%25252525253Fnext%25252525253Dhttps%2525252525253A%2525252525252F%2525252525252Fwww.facebook.com%2525252525252Flogin%2525252525252F%2525252525253Fnext%2525252525253Dhttps%252525252525253A%252525252525252F%252525252525252Fwww.facebook.com%252525252525252Flogin%252525252525252F%252525252525253Fnext%252525252525253Dhttps%25252525252525253A%25252525252525252F%25252525252525252Fwww.facebook.com%25252525252525252Flogin%25252525252525252F%25252525252525253Fnext%25252525252525253Dhttps%2525252525252525253A%2525252525252525252F%2525252525252525252Fwww.facebook.com%2525252525252525252Fcnn%2525252525252525252Fvideos%2525252525252525252F1352676018403941%2525252525252525252F,,Long lines for Covid-19 tests as Florida hits one million coronavirus cases,,,,"1,161",-2.78
CNN,cnn,5550296508,34229089,37677002,2020-11-18 23:34:01 KST,Live Video Complete,644,318,123,42,7,18,2,3,3,crosspost,81286,82820,91670,00:45:33,https://www.facebook.com/cnn/posts/166125291822600,"Stocks are heading higher on more vaccine hopes after Pfizer announced that its Covid-19 vaccine is 95% effective, a similar rate to a rival vaccine from Moderna. The Dow is expected to once again flirt with all-time highs near the 30,000. level. In other news, Boeing shares are surging after the FAA said that the company's 737-Max jets could fly again in the US after being grounded for 20 months due to fatal crashes. And shares of Target were rallying after the retailer reported strong sales and earnings, led by huge digital growth.",https://www.facebook.com/cnn/videos/166125291822600/,,,Opening Bell,,,,"1,160",-3.59
CNN,cnn,5550296508,32227002,34094015,2020-03-14 13:01:17 KST,Link,589,197,245,9,77,21,7,12,0,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10160567397946509,"Alain Leboursier, director of sales at Swiss private jet broker LunaJets, tells CNN Travel that there's been an ""impressive increase"" in bookings and enquiries from passengers in recent weeks, correlating with heightened concerns surrounding COVID-19.",https://cnn.it/2IXM6LX,https://edition.cnn.com/travel/article/coronavirus-private-jets/index.html?utm_medium=social&utm_content=2020-03-14T04%3A01%3A13&utm_source=fbCNN&utm_term=link,,Private jets are taking off because of coronavirus, ,,,"1,157",-6.81
CNN,cnn,5550296508,34057153,37422056,2020-12-21 19:31:08 KST,Link,759,240,69,5,30,42,3,2,2,,0,0,0,N/A,https://www.facebook.com/cnn/posts/10161575462321509,"As Covid-19 restrictions tightened in China early this year, a fugitive who had been on the run for four years after allegedly stealing a corpse was running out of places to hide",https://cnn.it/2Jcgxlc,https://www.cnn.com/2020/12/20/world/fugitives-coronavirus-lockdown-arrests-intl/index.html?utm_medium=social&utm_source=fbCNN&utm_term=link&utm_content=2020-12-21T10%3A31%3A05,,Lockdowns have stopped people moving. And fugitives are running out of hiding places,,,,"1,152",-15.73
CNN,cnn,5550296508,33513886,36593083,2020-09-27 17:00:55 KST,Native Video,589,263,218,43,11,17,2,4,5,crosspost,97095,99092,307963,00:10:59,https://www.facebook.com/cnn/posts/10161318557081509,"Go There heads to mainland China and Hong Kong to compare how each has handled the impact of coronavirus. CNN’s David Culver reports from Shanghai and Beijing on China’s efforts to fight the virus with QR codes and mass testing, while Selina Wang covers Hong Kong’s success in keeping case numbers relatively low without enacting extreme lockdown measures.",https://www.facebook.com/cnn/videos/4413205082086140/,,,"One country, two Covid systems: How China and Hong Kong have handled coronavirus",,,,"1,152",-2.89
